521,"TANDY BRANDS & lt ; TAB > SELLS UNIT Tandy Brands Inc said it sold its Grate Home and Fireplace division to an investor group that includes some members of Grate ' s management for 1 , 600 , 000 dlrs in cash and secured notes . The company said the sale will not materially offset the 9 , 848 , 000 dlr non - recurring charge it took against the sale of the division ."
522,"BANNER INDUSTRIES INC & lt ; BNR > COMPLETES PURCHASE Banner Industries Inc said it completed the purchase of all Rexnord Inc & lt ; REX > common shares for its 26 . 25 dlrs per share cash tender offer that ended Feb 27 , 1987 . The purchase follows Banner receiving earlier today 310 mln dlrs under a credit agreement with Citicorp Industries Credit Inc and the Bank of Nova Scotia , and an additional 260 mln dlrs from offerings made for Banner and its subsidiary through Drexel Burnham and Lambert . As a result of the tender offer , Banner said it will own approximately 96 pct of the outstanding shares of Rexnord . The company said a merger of Rexnord and a subsidiary of Banner will be completed before mid - May ."
523,PHOENIX STEEL RECEIVES OFFER FOR CLAYMONT MILL & lt ; Phoenix Steel Corp > said a group of investors offered to buy its Clayton steel plate mill for eight mln dlrs and the assumption of a bond obligation . Phoenix did not disclose the indentity of the investors . Phoenix was forced to close the Clayton mill last month . The company said the offer represents a major step in restructuring the company .
524,"VIACOM & lt ; VIA > MERGER EXPECTED IN 60 TO 90 DAYS Sumner Redstone , president of National Amusements , Inc , predicted he can win regulatory approvals to wrap up the 3 . 4 billion dlr acquisition of Viacom International Inc in 60 to 90 days . Redstone , 63 , catapulted himself into the big leagues of entertainment early today when a group of Viacom managers and their financial backers decided not to top National ' s bid . "" We ' ve had counsel working for some time in every region where Viacom has cable televison systems "" Redstone told Reuters in a telephone interview . Redstone also said "" Viacom is committed to working very closely with us to obtain approvals ."" Viacom has been seeking approvals for transfer of its broadcast licenses and cable systems since September when its management group first advanced a buyout plan . But Redstone turned the situation into a spirited bidding contest which was capped by the announcement this morning that Viacom ' s independent directors on behalf of Viacom entered into a defintive merger agreement with National . National is a family business which operates a chain of movie theaters . It is dwarfed by Viacom . Redstone said he was weary after talks dragged on through the night but also excited at the prospect of running a leading electronic media company . He noted that the number of motion picture admissions in the U . S . has shown no growth in 15 years . Of nine satellite television channels operated by Viacom , four are motion - picture oriented pay channels . Redstone said exclusive contracts with pay television networks are the emerging trend . "" Up until recently you could see any motion picture on any pay channel ,"" Redstone said . He noted Viacom has exclusive agreements with two studios and plans to sign a deal with a third company next month . Redstone said the management group ' s investment bankers will be paid what is due for termination of its merger agreement . Such fees could total about 30 mln dlrs . "" That will be a company expense ,"" Redstone said . He said BankAmerica & lt ; BAC > Corp has had numerous inquiries from lenders who want to participate in a 2 . 25 billion dlr financing for the deal . BankAmerica will provide 592 mln dlrs . After the merger , Viacom will be a subsidiary of National but 17 pct of the company will be in public hands ."
525,"ROBERTSON UPS CAPITAL WIRE & lt ; CWCC > STAKE TO 12 PCT New York investor Julian Robertson and several investment partnerships he controls said they raised their stake in Capital Wire and Cable Corp to 481 , 800 shares , or 12 . 2 pct of the total , from 430 , 200 , or 10 . 9 pct . In a filing with the Securities and Exchange Commission Robertson and his Tiger , Jaguar , Puma and Tiger Management Co entities said they bought 51 , 600 Capital Wire common shares between Feb 3 and 17 at 13 . 25 dlrs a share . Robertson said his group has spent a total of 5 . 9 mln dlrs on its investment in the company so far ."
526,"TWA & lt ; TWA > TANGLES PIEDMONT & lt ; PIE > SITUATION Trans World Airlines Inc complicated the bidding for Piedmont Aviation Inc by offering either to buy Piedmont suitor USAir Group or , alternatively , to merge with Piedmont and USAir . Piedmont ' s board was meeting today , and Wall Street speculated the board was discussing opposing bids from Norfolk Southern Corp and USAir . The TWA offer was announced shortly after the Piedmont board meeting was scheduled to begin . TWA offered to buy USAir for 52 dlrs cash per share . It also said it was the largest shareholder of USAir and threatened to go directly to USAir shareholders with an offer for 51 pct of the stock at a lower price . TWA also said it believed its offer was a better deal for USAir shareholders than an acquisition of Piedmont , but it said it alternatively would discuss a three - way combination of the airlines . Market sources and analysts speculated that TWA chairman Carl Icahn made the offer in order to put his own airline into the takeover arena . "" We ' re just wondering if he ' s not just trying to get TWA into play . There ' s speculation on the street he just wants to move onto somthing else ,"" said one arbitrager . "" We think TWA might just be putting up a trial balloon ."" Analysts said the offer must be taken seriously by USAir , but that the airline will probably reject it because the price is relatively low compared to other airline deals . They also said Icahn must prove his offer credible by revealing financing arrangements . "" They need to show their commitment and their ability to finance . I think it ' s a credible offer ,"" said Timothy Pettee , a Bear Stearns analyst . "" I think it ' s certainly on the low end of relative values of airline deals ,"" said Pettee . Pettee estimated 58 dlrs would be in a more reasonable range based on other airline mergers . USAir stock soared after TWA made public its offer . A spokesman for USAir declined comment , and said USAir had not changed its offer for Piedmont . USAir offered of buy 50 pct of that airline ' s stock for 71 dlrs cash per share and the balance for 73 dlrs per share in USAir stock . USAir closed up 5 - 3 / 8 at 49 - 1 / 8 on volume of 1 . 9 mln shares . Piedmont , which slipped 1 / 2 to close at 69 - 5 / 8 , also remained silent on the TWA action . Piedmont has an outstanding 65 dlr cash per share offer from Norfolk Southern Corp . Norfolk Southern declined comment , but said it stuck with its offer for Piedmont . Norfolk owns about 20 pct of Piedmont and opened the bidding when it said it would propose a takeover of Piedmont . Some analysts said Icahn may be trying to acquire USAir to make his own airline a more attractive takeover target . "" Icahn I think had wanted to sell his airline and there were no takers . I think the strategy might have called for making his investment more attractive . One way to accomplish that specific objective is to go out and acquire other airlines ,"" said Andrew Kim of Eberstadt Fleming . "" I don ' t know whose going to buy them , but at least this way it becomes a much more viable package ,"" said Kim . But Icahn ' s financing ability for such a transaction remains in doubt , in part because of TWA ' s heavy debt load . Wall street sources said TWA has some cash with which to do the offer . The sources said Icahn has not lined up outside financial advisers and plans to make his own arrangements . Icahn earlier this year abandoned plans to buy USX Corp & lt ; X > and still retains 11 pct of that company ' s stock . Some Wall street sources said the financier ' s USX plan was impacted by the cloud hanging over his adviser , Drexel Burnham Lambert Inc , because of Wall Street ' s insider trading scandal . Industry sources also predicted USAir might reject the TWA offer on price and financing concerns . "" It ' s littered with contingencies and it doesn ' t even have a financing arrangement ,"" said one executive at another major airline . But the executive conceded a merged TWA - USAir would be a strong contender with USAir ' s east coast route system and planned west coast presence from PSA . USAir could feed the intenrational flights of TWA , which has a midwest presence in its St . Louis hub . Adding Piedmont , dominant in the southeast , to the mix would develop an even stronger force . The combined entity would also have TWA ' s pars reservation system . Such a merger would be complex and analysts said it would result in an airline iwth an 18 pct market share ."
527,"BANNER & lt ; BNR > COMPLETES REXNORD SHARE PURCHASE Banner Industries Inc said it completed the previously announced purchase of Rexnord Inc & lt ; REX >. It said it owns 96 pct of Rexnord ' s outstanding following the purchase of all Rexnord ' s common validly tendered pursuant to its 26 . 25 dlr per share cash tender offer ended February 27 . Banner also said it received 310 mln dlrs pursuant to a credit agreement with & lt ; Citicorp Industrial Credit Inc > and the & lt ; Bank of Nova Scotia > and 260 mln dlrs from an offering made through Drexel Burnham Lambert Inc . The merger of Rexnord with a subsidiary of Banner will be copmleted before mid - May , the company said ."
528,"VERSATILE TO SELL UNIT TO VICON & lt ; Versatile Corp > said it agreed in principle to sell its Alberta - based Versatile Noble Cultivators Co division to Vicon Inc , of Ontario , for undisclosed terms . The division manufactures tillage and spraying equipment ."
529,PIEDMONT AVIATION RECESSES MEETING WITHOUT TAKING ACTION ON MERGER PROPOSALS PIEDMONT AVIATION RECESSES MEETING WITHOUT TAKING ACTION ON MERGER PROPOSALS
530,"VIDEOTRON BUYS INTO EXHIBIT COMPANY ( Groupe Videotron Ltd ) said it agreed to buy 50 pct of ( Groupe Promexpo Inc ), a company which specializes in product exhibits , for three mln dlrs ."
531,"ALLIS - CHALMERS & lt ; AH > PROPOSES RESTRUCTURING Allis - Chalmers Corp said it asked lenders and other groups to approve a restructuring plan that would cause a dilution of the company ' s existing common stock . The company said it would sell all of its businesses other than the American Air Filter business , make a public financing of more than 100 mln dlrs and pay part of the currently outstanding debt with the proceeds . Under the plan , which was presented to institutional lenders , the company ' s unions and the Pension Benefit Guaranty Corp , "" substantial amounts "" of institutional debt would be converted to common stock of the restructured company . Allis - Chalmers said it will exchange existing preferred stock for common . The exchange of the institutional debt and preferred stock for common equity will cause a "" resulting dilution of the existing common stock ,"" Allis - Chalmers said in a statement . Under the plan , holders of existing common would hold about 15 pct of the restructured common stock . Holders of existing preferred would hold about 35 pct of the new common . Allis - Chalmers said its only alternative to the plan is bankruptcy . The restructuring must be approved by creditors , common and preferred holders , and present and former employees . Allis - Chalmers said a bankruptcy filing "" appears to represent the company ' s only alternative if agreement upon the terms of the plan cannot be reached ."" The spokesman said in response to an inquiry that he was not aware of any extraordinary charge against earnings that would result from the restructuring . "" It is too early to talk about a charge "" because the plan must still be approved by the lenders and unions , he said . Also under the plan , payments to Allis - Chalmers ' private lenders would be deferred . Trade payables and obligations incurred in the ordinary course of business will be met . Payment of health benefits for active and retired employees would be made "" at substantially reduced levels ."" Allis - Chalmers , once one of the leading farm equipment companies , sold all of its farm equipment operations to Deutz of West Germany for 107 mln dlrs , leaving the company with businesses in lift trucks , air conditioning , fluids handling and solid materials processing . Last year , Allis - Chalmers sold the lift truck business to AC Material Handling Co of Columbus , Ohio . Under the restructuring plan , Allis - Chalmers will sell its solid materials processing and fluids handling businesses . Solid materials processing , which makes equipment to crush stones for highway construction , accounted for 288 mln dlrs of Allis - Chalmers ' s total 1985 revenues of 886 mln dlrs . The company will also sell its fluids handling operations , which makes pumps and valves . That business accounted for 196 mln dlrs of the company ' s 1985 revenues . Allis - Chalmers in 1986 reported a net loss of 8 . 6 mln dlrs , or 1 . 09 dlrs a share . In 1985 , the company lost 168 . 4 mln dlrs , or 12 . 27 dlrs a share . The company ' s last profit was in 1980 , when it earned 52 . 4 mln dlrs on sales of 2 . 1 billion dlrs ."
532,"PIEDMONT & lt ; PIE > TAKES NO ACTION Piedmont Aviation Inc said its board meeting recessed today without taking action on proposals to combine Piedmont with other corporations . Piedmont has received opposing bids from Norfolk Southern Corp and US Air Corp . Earlier today , Trans World Airlines Inc offered to either buy Piedmont suitor US Air or , alternatively , to merge with Piedmont and U . S . Air . IN a prepared statement , Piedmont said there would be no further announcements concerning this situation today . The company declined to say when the board would meet again ."
533,"WTC INTERNATIONAL & lt ; WAF > SETS SOUTH AFRICA TRUST WTC International N . V . said it has sold its affiliates in South Africa to an independent trust , created to continue the operations in that country . The purchase price was about 8 . 4 mln dlrs , represented by a ten - year interest - bearing note , payable annually at 11 pct , to be paid by the trust out of proceeds from the South African operations , the company said . WTC said its board concluded in view of the social , political and economic situatin in South Africa , it was best to separate the company from its interests there ."
534,"HUGHES TOOL DIRECTORS REJECT MERGER WITH BAKER The directors of Hughes Tool Co & lt ; HT > said they would recommend to shareholders that they reject a merger with Baker International Corp & lt ; BKO > today . Hughes vice - president Ike Kerridge said the recommendation would be put to shareholders at a meeting scheduled for 10 A . M . Local time ( 1600 GMT ) to discuss the proposed merger . Kerridge said the board met yesterday to discuss the merger but decided against it . The Hughes board objected to a U . S . Department of Justice requirement that Baker sell off several specialised subsidiaries in businesses related to oil - drilling . The Hughes board last week indicated that it might cancel the merger because of the Department of Justice requirement . The board of directors of the California - based Baker had approved the merger . On February 17 Baker said it had signed an agreement to sell one of the subsidiaries . The companies had been given until April 22 to comply with the Justice Department requirement , Kerridge said ."
535,BAKER INTERNATIONAL CORP SUES HUGHES TOOL SEEKING MERGER COMPLETION BAKER INTERNATIONAL CORP SUES HUGHES TOOL SEEKING MERGER COMPLETION
536,USAIR GROUP REJECTS TRANS WORLD AIRLINES TAKEOVER BID USAIR GROUP REJECTS TRANS WORLD AIRLINES TAKEOVER BID
537,"CIRCUIT SYSTEMS & lt ; CSYI > BUYS BOARD MAKER Circuit Systems Inc said it has bought all of the stock of ( Ionic Industries Inc ) in exchange for 3 , 677 , 272 shares of its common . Following the exchange there will be 4 , 969 , 643 shares of Circuit Systems stock outstanding . Ionic holders will own about 74 pct of the outstanding stock of Circuit Systems , it said . Ionic , a maker of circuit boards , had revenues of 8 . 4 mln dlrs and pretax profits of 232 , 000 dlrs in 1986 , up from revenues of 5 . 9 mln and pretax profits of 204 , 000 dlrs in 1985 , Circuit Systems said ."
538,"BAKER & lt ; BKO > SUES TO FORCE HUGHES & lt ; HT > MERGER Baker International corp said it has filed suit in state court in Houston to compel Hughes Tool Co to complete its proposed merger with Baker . Late yesterday , Hughes said it had terminated the merger agreement because Baker would not agree to an alternative divestiture plan devised by Hughes . Hughes ' board had previously found unacceptable a U . S . Justice Department consent decree that would have required broader divestitures . Baker said it has not obtained any satisfactory explanation from Hughes of its objections to the provisions of the Justice Department consent decree . Hughes yesterday adjourned the special meeting at which shareholders were to vote on the merger without permitting the counting of votes on the deal . Baker said it believes the vote was overwhelmingly in favor of the merger . Baker said the new terms that Hughes proposed for the merger , as an alternative to the consent decree , were "" more burdensome "" than those of the consent decree themselves . Baker said divestitures under the consent decree would reduce revenues for the combined company by about 65 mln dlrs or three pct . Baker said it will continue to pursue the divestitures of the units named in the consent decree . It said its suit names as defendants Hughes and certain of its directors and seeks either an injunction forcing Hughes to live up to the merger agreement or "" substantial "" monetary damages it did not name . Baker said it believes the merger to be in the best interests of shareholders of both companies ."
539,"USAIR & lt ; U > REJECTS TWA & lt ; TWA > TAKEOVER BID USAir Group Inc said its board has rejected Trans World Airlines Inc ' s offer to acquire USAir for 52 dlrs per share in cash as grossly in adequate and not in the best interests of USAir shareholders , employees or passengers . The company said the unsolicited bid by the Carl C . Icahn - led TWA was "" highly conditional ."" USAir said its board and that of Piedmont Aviation Inc & lt ; PIE > met separately yesterday to consider USAir ' s offer to acquire 50 . 1 pct of Piedmont for 71 dlrs per share and remaining shares for 1 . 5 to 1 . 9 common shares each , valued at about 73 dlrs per share based on the average closing price of USAir common during a period just before the merger . The company said it is continuing talks with Piedmont on arriving at a definitive merger agreement and the two companies hope to reach one very shortly . USAir said "" In light of the highly conditional nature and other terms of the TWA offer , the timing of the offer and the circumstances under which it was made , USAir Group believes that the purpose of the TWA offer is to interfere with USAir Group ' s proposed acquisition of Piedmont . "" TWA ' s proposal is nothing more than an attempt by Carl Icahn to disrupt at the eleventh hour USAir Group ' s acquisition of Piedmont , a transaction which the USAir Group board views as most beneficial to USAir Group shareholders , employees and passengers and which Mr . Icahn obviously regards as contrary to his own personal interests ."" USAir said its board has authorized counsel to explore all appropriate legal remedies against what it called TWA ' s last - minute attempt to interfere with USAir Group ' s acquisition of Piedmont . The company said conditions to the TWA offer include TWA obtaining financing , the USAir board redeeming defensive rights issued to shareholders last year and acting to render the "" fair price "" provision contained in USAir ' s charter inapplicable to the TWA offer and Transportation Department approval . Reuter ..."
540,"FIVE GROUPS APPLY TO BUY FRENCH TELEPHONE GROUP Five consortia have applied to buy the French state - owned telephone equipment manufacturer & lt ; Cie Generale de Constructions Telephoniques ( CGCT )>, which will give the owners control of 16 pct of the French telephone switching market , sources close to Finance Minister Edouard Balladur said . The French government has given itself until the end of April to decide which applicant will be accepted , they added . While several foreign groups have said they want to gain a foothold in the French market , their potential stake in CGCT is limited to 20 pct under privatisation laws passed last year , with 80 pct to be left in French hands . The Finance Ministry sources gave no details of the groups interested in CGCT , but several have publicly announced their candidacies . U . S . Telecommunications giant American Telephone and Telegraph Co & lt ; T . N > which has been at the centre of the two - year battle for CGCT , has teamed up with the Dutch - based & lt ; Philips Telecommunications Industrie B . V .>, a subsidiary of NV Philips Gloeilampenfabriek & lt ; PGLO . AS > and & lt ; Societe Anonyme de Telecommunications > ( SAT ) to present a joint bid , in association with holding company Cie du Midi SA & lt ; MCDP . P > and five French investment funds . A second bid has come from the West German electronics group Siemens AG & lt ; SIEG . F >, which hopes to take a 20 pct stake in CGCT , with the French telecommunications & lt ; Jeumont - Schneider > taking the remaining 80 pct . Sweden ' s & lt ; AB LM Ericsson > has also submitted a bid for the maximum 20 pct permitted , in association with French defence electronics group & lt ; Matra >, which would hold between 40 and 49 pct , and construction group & lt ; Bouygues >. Matra has already acquired CGCT ' s private telephone business . REUTER ..."
541,"JAPAN FUND & lt ; JPN > SEEKERS CONFIDENT OF FINANCING The & lt ; Sterling Grace Capital Management L . P .> group said it is confident financing can be arranged if The Japan Fund ' s board recommend ' s the group ' s acquisition proposal . The group , which also includes & lt ; Anglo American Security Fund L . P .> and T . B . Pickens III , Tuesday proposed an entity it controls acquire for cash all the assets of Japan Fund for 95 pct of the fund ' s aggregate net asset value . The group said it has had a number of meetings over the past few days with domestic and overseas financial institutions . The Sterling Grace Capital group said certain of these institutions have expressed serious interest in providing financing for the proposed acquisition of Japan Fund , "" adding we are reasonably confident that the financing can be quickly arranged if the Japan Fund ' s board of directors is willing to recommend the transaction to shareholders ."""
542,"E . F . HUTTON & lt ; EFH > STARTS PUROLATOR & lt ; PCC > BID E . F . Hutton Group Inc said it has started its previously announced offer to purchase up to 6 , 332 , 471 common shares of Purolator Courier Corp at 35 dlrs each . In a newspaper advertisement , the company said the offer , proration period and withdrfawal rights will expire April One unless extended . The offer is conditioned on receipt of at least 5 , 116 , 892 Purolator shares , or a 66 . 7 pct interest , and is the first step in a merger agreement that has been approved by the Purolator board . Hutton said it reserves the right to buy more than 6 , 332 , 471 shares but has no present intention of doing so . It said it may waive the condition that at least 5 , 116 , 892 shares be tendered as long as it received at least a 50 . 1 pct interest . If it were to receive fewer shares than that , it said it would only purchase sharesd with the consent of Purolator ."
543,"ORANGE - CO & lt ; OJ > HOLDER RAISES STAKE Orange - Co Inc said its largest shareholder , & lt ; Summit Resoureces Inc >, has increased its stake to 15 pct from 14 pct and now owns 644 , 727 shares ."
544,"TRIMEDYNE & lt ; TMED > TO SPIN OFF STAKE IN UNIT Trimedyne Inc said it will distribute one Class B common share of & lt ; Automedix Sciences Inc > for each four Trimedyne shares held of record on March Nine . The company said in the spinoff it is distributing its entire 44 pct interesdt in Automedix . The spun - off stock will not be saleable for 13 months , the company said ."
545,"MANNESMANN SEEKS STAKE IN U . S . FIRM Mannesmann AG & lt ; MMWG . F >, the diversified engineering and pipe - making group , is interested in taking a stake in a U . S . Company or companies but has not yet found a suitable firm , a spokesman said in reply to questions . Mannesmann managing board chairman Werner Dieter told the business weekly Wirtschaftswoche in an interview that Mannesmann wanted to invest in a U . S . Company in order to strengthen its presence on the U . S . Market . Dieter said Mannesmann would act quickly when and if it found a firm in which it wanted to take a stake . The Mannesmann spokesman declined to say in which industrial sector the group may make a U . S . Acquisition or how big the acquisition might be . He also said the group had not yet completed taking over a stake in car components firm & lt ; Fichtel und Sachs AG >. Mannesmann had said in January it hoped to take a 37 . 5 pct stake in Fichtel und Sachs ' s holding company , Sachs AG , in the first quarter . The spokesman said Mannesmann had a letter of intent on the takeover from the heirs of the company ' s late owner but completion has been delayed by legal questions concerning the inheritance ."
546,TRANSPORTATION AGENCY GIVES FINAL OKAY FOR US AIR PACIFIC SOUTHWEST ACQUISITION TRANSPORTATION AGENCY GIVES FINAL OKAY FOR US AIR PACIFIC SOUTHWEST ACQUISITION
547,"COMDATA & lt ; CDN > IN MERGER AGREEMENT Comdata Network Inc said it has entered into a letter of intent with a limited partnership managed by Welsh , Carson , Anderson and Stowe ( WCAS ) to merge Comdata into a corproration to be formed by WCAS . Comdata said in the merger each share of the company ' s stock would be converted at the holders election into either 15 dlrs in cash or a combination of 10 dlrs in cash and a unit of securities including common stock . Comdata said the terms are subject to the condition that WCAS ' affiliate investors would own a minimum of 60 pct of the fully diluted stock of the new entity . Comdata said WCAS and its affiliate investors would commit 50 mln dlrs to buy the securities comprising the new entities units of securities resulting from the merger in the same proportions and at the same price as the company shareholders . Comdata said the move is subject to execution of definitive agreement and approval by Comdata shareholders as well as obtaining up to 200 mln dlrs in debt financing . WCAS told Comdata it believes that it can get commitments for this financing ."
548,"BANKAMERICA & lt ; BAC > TO SELL GERMAN BANKING UNIT BankAmerica Corp said it agreed to sell & lt ; Bankhaus Centrale Credit AG >, its German consumer banking subsidiary , and German credit card operations to & lt ; Banco de Santander > of Spain . Terms were not disclosed . The deal is expected to close in the second quarter , the bank holding company said . Bankhaus Centrale Credit , with 31 branches , had total assets of 927 mln marks at year - end 1986 . The credit card operation services 115 , 000 Visa card holders and 35 , 000 merchants in Germany , it said . Reached later , a BankAmerica spokesman said the company would record a pretax gain of 45 mln dlrs from the transactions . The spokesman declined , however , to disclose the price paid for the operations by Banco de Santander or other terms of the deal ."
549,RYDER & lt ; RDR > BUYS BRITISH CALEDONIAN UNIT Ryder System Inc said it has acquired Caledonian Airmotive Ltd from & lt ; British Caledonian Group PLC > for undisclosed terms . Caledonian Airmotive repairs and rebuilds aircraft engines .
550,"TRELLEBORG TAKE LARGER SLICE OF BOLIDEN Swedish tyres , process equipment and components firm & lt ; Trelleborg AB > said it was taking a larger stake in mining and metals concern Boliden AB & lt ; BLDS . ST > than it had originally intended . Trelleborg had previously announced it was exercising an option to acquire up to 65 pct of Boliden ' s voting rights . In a statement , the company said they had received offers of up to 68 pct of the rights , and that they would accept all ."
551,"GENERAL REFRACTORIES & lt ; GRX > TO SELL OPERATIONS General Refractories Co said it agreed to sell its European refractories and building products operations for about 62 mln dlrs to an Austrian investor group . The European operations had sales of 186 mln dlrs in 1985 , the last year for which results have been released , the company said . The sale , to a group headed by Girozentrale Bank of Austria , is subject to shareholder approval by April 24 , 1987 , it said . Its board has approved the deal , it said . General Refractories ' mineral operations are not affected ."
552,"SHAD SEES PROGRESS ON INSIDER TRADING Securities and Exchange Commission chairman John Shad said progress was being made in stopping insider trading , but the chairman of a House subcommittee with jurisdiction over securities laws said he was concerned about conditions on Wall Street . "" Greed has created a feeding frenzy on Wall Street and in the process laws are broken and multi - billion dlr corporations have become easy prey ,"" Rep . Edward Markey , D - Mass , the chairman of the Telecommunications and Finance said at the start of a hearing on SEC activities . "" Congress is understandably nervous . We perceive the current scandals as a warning of even worse things to come ,"" Markey said . "" The frenzy and disruption created by merger mania is particularly distressing ."" Shad said the recent cases involving Ivan Boesky , Dennis Levine and others was a warning that those who engage in insider trading were taking a heavy risk of imprisonment , high fines and disbarment from the securities industry . "" Insider trading has not been eradicated , but it has been inhibited and multimillions of dollars of profits that Boesky and others have been siphoning off the markets are now flowing through to legitimate investors and traders ,"" Shad said in his statement . Shad said insider trading cases involved only 10 pct or less of SEC enforcement actions in recent years but they have increased significantly to 125 cases brought during the past five years compared to 77 cases in the preceeding 47 years . Markey said he did not favor banning takeovers but thought the tender offer process needed reform including earlier disclosure of takeover attempts . N . J . Rep . Mathew Rinaldo , the senior subcommittee Republican , said he was introducing legislation to create a five member commission to study the securities industry for a year and report its findings and recommendations to Congress . Commission members would be appointed by the SEC . "" Its primary mission would be to analyze the extent of illegal trading on insider trading and to assess the adequacy of existing surveillance systems and government oversight operations . The commission would advise Congress as to what additional resources or civil or criminal remedies are needed to combat fraud and improve compliance with federal laws ,"" Rinaldo said ."
553,"PERKIN - ELMER & lt ; PKN > ACQUIRES HIGH TECH FIRM Perkin - Elmer Corp said it acquired & lt ; Atomika Technische Physik >, based in Munich , West Germany , a high technology concern specializing in surface science instruments . Terms of the acquisition were not disclosed . It said Atomika will became a part of its Physical Electronics Division , based in Eden Prairie , Minn ., The division is part of its Materials Surface Technology Group ."
554,"U . S . OKAYS USAIR & lt ; U > PACIFIC SOUTHWEST PURCHASE The U . S . Department of Transportation said it gave final approval to USAir Group ' s proposed 400 mln dlr acquisition of Pacific Southwest Airlines . The department said the acquisition is not likely to substantially lessen competition and would not harm the public interest . The department had given its tentative approval of the acquisition in January . The department said it decided to make final its tentative decision after reviewing the public response to it . The agency said it rejected an assertion by Air North America , which currently is not operating but plans to start service to some of the cities served by USAIR and PSA , that the acquisition would lessen chances of new entry into those markets by other carriers . The agency said Air North America provided no support for its claim that the transaction would give the two carriers monopoly power in some markets . The transportation agency said Air North America also failed to show that there are barriers that would prevent new entrants into those markets or prevent other carriers from increasing their service . The agency noted in its final order that PSA operates exclusively in the West and Mexico while USAir serves the West for the most part with some long - haul flights from the East and Midwest . The two carriers serve five point in common ; Los Angeles , San Diego , San Francico , Phoenix and Tucsonm , the agency said . The transportation department also rejected a request by the Teamsters Union , which represents some PSA workers , to require protections for PSA workers . The agency noted that USAir has promised to give protective benefits to PSA workers and that unions representing PSA workers have collective bargaining agreements that provide such protections ."
555,"& lt ; TRIUMPH CAPITAL INC > TO MAKE ACQUISITION Triumph Capital Inc said it has signed a letter of intent to acquire First Securities Transfer Systems Inc of Pompano Beach , Fla ., for undisclosed terms . The company said it is also entering the commercial finance business through the formation of Triumph Financial corp . It said the new wholly - owned unit has extended a 350 , 000 dlr secured line of credit to Micro Designs Inc ."
556,REGAL INTERNATIONAL & lt ; RGL > UPS BELL & lt ; BPSIQ > BID Bell Petroleum Services Inc said Regal International Inc has doubled its offer for Bell stock to one Regal share for each Bell share from half a share previously . The company said it is seriously considering the new offer but has also received an expression of interest for a possible merger into a Fortune 500 company it did not identify that will be investigated at meetings to be held later this week . It said it will explore all possibilities before recommending a final course of action .
557,"CORNING GLASS WORKS & lt ; GLW > UNIT TRANSFERS STOCK Corning Glass Works ' subsidiary Corning International Corp said it agreed to transfer 55 pct of its capital stock of an Argentine glass manufacturer to a European group . It said it will transfer the capital stock of Rigolleau , S . A ., to the group controlled by Camillo Gancia , an Argentine industrialist . The company said the transaction would reduce Corning ' s ownership in Rigolleau to approximately 20 pct . The company said the change will not impact on its net income for th year ."
558,"FARMERS CONCERNED ABOUT BRITISH SUGAR OWNERSHIP The National Farmers Union , NFU , remains concerned about the future ownership of British Sugar despite last week ' s decision by the government to block bids from Italy ' s Gruppo Ferruzzi and Britain ' s Tate & amp ; Lyle Plc . The union ' s sugar beet committee met yesterday to consider the implications of a government Monopolies and Merger Commission , MMC , report issued last week . "" We are still concerned about S and W Berisford being long - term owners of British Sugar ,"" a spokesman said . "" We do not view Berisford as providing the long - term stability we want ."" The Trade and Industry Secretary accepted a recommendation last week by the MMC that it block a bid by Tate and Lyle for S and W Berisford Plc and stop Gruppo Ferruzzi buying a majority of British Sugar , owned by Berisford . Union officials believe a new bid for the monopoly beet processor is now likely . "" We are looking again at the undertakings that we have demanded of existing bidders and which we would seek of any future bidders ,"" the spokesman said . The NFU , which represents Britain ' s 11 , 500 sugar beet growers , is also taking legal advice on particular paragraphs in the MMC report which it says need further explanation ."
559,"BANCO SANTANDER TO BUY WEST GERMANY ' S CC - BANK & lt ; Banco Santander > signed a letter of intent with Bank of America & lt ; BAC > to purchase its West German affiliate & lt ; Bankhaus Centrale Credit AG >, CC - Bank , the bank said in a statement amplifying an earlier report from Frankfurt . "" The incorporation of CC - Bank in our group will provide a major boost ... For chanelling investment between Spain and the European Community ,"" the statement said . "" This operation enables us to take up a solid position in West Germany ahead of Spain ' s full integration into the EC ' s financial system in five years ' time ."" The deal included the license for Visa credit cards ."
560,UNITEL VIDEO SHAREHOLDER PROPOSES POSSIBLE SALE OR LIQUIDATION OF COMPANY UNITEL VIDEO SHAREHOLDER PROPOSES POSSIBLE SALE OR LIQUIDATION OF COMPANY
561,"HOLDER PROPOSES UNITEL & lt ; UNV > SALE OR LIQUIDATION Michael Landes , a major stockholder in Unitel Video Inc , said he has asked the company to consider liquidating , or selling some or all of its assets . "" Mr . Landes has requested the company to implement a program to maximize shareholder values , which might include a sale of all or part of the company or a liquidation ,"" he said in a filing with the Securities and Exchange Commission . Landes and another Unitel Video investor , Albert Schwatz , have formed a shareholder group and together hold 329 , 225 common shares , or 15 . 2 pct of the total outstanding common stock . Landes and Schwartz had reached an agreement in principle with the New York video tape service company on a 12 . 50 dlr a share takeover proposal last September , but subsequent merger talks broke down in October . The investors told the SEC they are continuing to review their positions company and may acquire more shares or sell some or all of their current stake ."
